instruction_id,instruction_number,rq_year,rq_semester,dept,area,year,subject,professor,url,credit,time,class_time,required,number_of_people,note,foreigner,mooc,team_teaching,online
123,V41002101,20,1,AI융합전공,이중(부)전공,2.0,컴퓨터수학,이민나,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=V41002101,3,3,월 1 2 3,0,40,,0,0,0,0
124,J11004101,20,1,CORE글로벌지역학,인문학공통,1.0,러시아.투르크.몽골의민족과종교,이난아,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11004101,2,2,월 7 8,0,50,,0,0,1,0
125,J11003101,20,1,CORE글로벌지역학,인문학공통,1.0,러시아.투르크.몽골의인문지리와사회,최우익,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11003101,2,2,목 7 8,0,50,,0,0,1,0
126,J11002101,20,1,CORE글로벌지역학,인문학공통,1.0,서양문학과대중문화,임형진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11002101,2,2,수 7 8,0,50,,0,0,0,0
127,J11001101,20,1,CORE글로벌지역학,인문학공통,1.0,유럽근현대사,윤용선,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11001101,2,2,수 5 6,0,50,,0,0,0,0
128,J11010101,20,1,CORE글로벌지역학,인문학공통,1.0,이슬람사상의이해(1),정진한,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11010101,3,3,목 1 2 3,0,20,,0,0,0,0
129,J11006101,20,1,CORE글로벌지역학,인문학공통,1.0,인도.동남아시아언어와사회,고태진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11006101,2,2,월 5 6,0,50,,0,0,1,0
130,J11007101,20,1,CORE글로벌지역학,인문학공통,1.0,인도.동남아시아역사와지리,신민하,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11007101,2,2,월 3 4,0,50,,0,0,1,0
131,J11005101,20,1,CORE글로벌지역학,인문학공통,1.0,중남미역사와사상(1),오인혜,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11005101,3,3,화 4 5 6,0,60,,0,0,1,0
132,J11005102,20,1,CORE글로벌지역학,인문학공통,1.0,중남미역사와사상(1),양은미,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11005102,3,3,목 4 5 6,0,60,,0,0,1,0
133,J11005103,20,1,CORE글로벌지역학,인문학공통,1.0,중남미역사와사상(1),조구호,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11005103,3,3,목 7 8 9,0,60,,0,0,1,0
134,J11009101,20,1,CORE글로벌지역학,인문학공통,1.0,중동의사회와문화(1),이수정,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=J11009101,3,3,목 4 5 6,0,20,,0,0,0,0
135,A01699101,20,1,EICC학과,전공,1.0,Discussion & Debate,Chris Larsen,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01699101,2,2,월 7 8,0,21,"영어주제토론입문(1), Speaking in Context(1)과 동일과목",1,0,0,0
136,A01699102,20,1,EICC학과,전공,1.0,Discussion & Debate,Michael Chesnut,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01699102,2,2,금 1 2,0,20,"영어주제토론입문(1), Speaking in Context(1)과 동일과목",1,0,0,0
137,A01705201,20,1,EICC학과,전공,1.0,English for International Conferences,김인성,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01705201,2,2,목 1 2,0,30,,1,0,0,0
138,A01705202,20,1,EICC학과,전공,1.0,English for International Conferences,김인성,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01705202,2,2,목 3 4,0,30,,1,0,0,0
139,A01697101,20,1,EICC학과,전공,1.0,Foundations of Interpreting and Translation,조수연,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01697101,2,2,수 7 8,0,20,"텍스트분석및번역입문(1), 통번역학개론(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
140,A01697102,20,1,EICC학과,전공,1.0,Foundations of Interpreting and Translation,조재범,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01697102,2,2,화 9 10,0,21,"텍스트분석및번역입문(1), 통번역학개론(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
141,A01697103,20,1,EICC학과,전공,1.0,Foundations of Interpreting and Translation,최희경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01697103,2,2,수 3 4,0,20,"텍스트분석및번역입문(1), 통번역학개론(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
142,A01697104,20,1,EICC학과,전공,1.0,Foundations of Interpreting and Translation,최희경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01697104,2,2,수 5 6,0,20,"텍스트분석및번역입문(1), 통번역학개론(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
143,A01698101,20,1,EICC학과,전공,1.0,Presenting in English,Joseph R. Vincent,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01698101,2,2,화 1 2,0,20,"영어프레젠테이션입문(1), Rhetoric&Debate(1)과 동일과목",1,0,0,0
144,A01698102,20,1,EICC학과,전공,1.0,Presenting in English,Joseph R. Vincent,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01698102,2,2,화 3 4,0,20,"영어프레젠테이션입문(1), Rhetoric&Debate(1)과 동일과목",1,0,0,0
145,A01700101,20,1,EICC학과,전공,1.0,Prose & Paragraphs,Jon H. Bahk-Halberg,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01700101,2,2,목 5 6,0,20,"영어글쓰기입문(1), Culture&Writing(1)과 동일과목",1,0,0,0
146,A01700102,20,1,EICC학과,전공,1.0,Prose & Paragraphs,Michael Chesnut,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01700102,2,2,금 7 8,0,20,"영어글쓰기입문(1), Culture&Writing(1)과 동일과목",1,0,0,0
147,A01707101,20,1,EICC학과,전공,2.0,English for Negotiations,Michael Chesnut,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01707101,2,2,목 5 6,0,21,,1,0,0,0
148,A01707102,20,1,EICC학과,전공,2.0,English for Negotiations,Michael Chesnut,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01707102,2,2,목 7 8,0,20,,1,0,0,0
149,A01513401,20,1,EICC학과,전공,2.0,English-Korean Consecutive Interpreting,윤미선,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01513401,2,2,수 3 4,0,20,"영한순차통역(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
150,A01513402,20,1,EICC학과,전공,2.0,English-Korean Consecutive Interpreting,윤미선,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01513402,2,2,수 7 8,0,20,"영한순차통역(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
151,A01513403,20,1,EICC학과,전공,2.0,English-Korean Consecutive Interpreting,이현경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01513403,2,2,월 3 4,0,20,"영한순차통역(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
152,A01513404,20,1,EICC학과,전공,2.0,English-Korean Consecutive Interpreting,함희주,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01513404,2,2,목 3 4,0,20,"영한순차통역(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
153,A01253201,20,1,EICC학과,전공,2.0,English-Korean Translation,이현경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01253201,2,2,월 5 6,0,30,"영한번역입문(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
154,A01253202,20,1,EICC학과,전공,2.0,English-Korean Translation,조윤주,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01253202,2,2,목 1 2,0,30,"영한번역입문(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
155,A01253203,20,1,EICC학과,전공,2.0,English-Korean Translation,최중범,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01253203,2,2,화 1 2,0,30,"영한번역입문(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
156,A01503201,20,1,EICC학과,전공,2.0,Korean-English Translation,Alyssa Kim,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01503201,2,2,화 3 4,0,30,"한영번역입문(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
157,A01503202,20,1,EICC학과,전공,2.0,Korean-English Translation,Vivian Wei-wan Lee,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01503202,2,2,금 3 4,0,30,"한영번역입문(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
158,A01241301,20,1,EICC학과,전공,2.0,Public Speaking,Alyssa Kim,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01241301,2,2,금 1 2,0,20,중급영어프레젠테이션(1)과 동일과목,1,0,0,0
159,A01241302,20,1,EICC학과,전공,2.0,Public Speaking,Vivian Wei-wan Lee,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01241302,2,2,목 7 8,0,20,중급영어프레젠테이션(1)과 동일과목,1,0,0,0
160,A01736101,20,1,EICC학과,전공,2.0,Public Writing,Jon H. Bahk-Halberg,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01736101,2,2,금 5 6,0,20,"중급영어글쓰기(1)과 동일과목, Writing & Rhetoric과 동일과목",1,0,0,0
161,A01336101,20,1,EICC학과,전공,2.0,Translation Theory & Practice,남원준,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01336101,2,2,화 5 6,0,30,"영어번역이론및실제(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
162,A01336102,20,1,EICC학과,전공,2.0,Translation Theory & Practice,남원준,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01336102,2,2,화 7 8,0,30,"영어번역이론및실제(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
163,A01336103,20,1,EICC학과,전공,2.0,Translation Theory & Practice,선영화,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01336103,2,2,목 5 6,0,30,"영어번역이론및실제(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",0,0,0,0
164,A01724101,20,1,EICC학과,전공,3.0,Advanced English-Korean ConsecutiveInterpreting(1),김윤숙,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01724101,2,2,금 3 4,0,20,"영한순차통역심화(1)과 동일과목, 영어대교류",1,0,0,0
165,A01724102,20,1,EICC학과,전공,3.0,Advanced English-Korean ConsecutiveInterpreting(1),김윤숙,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01724102,2,2,금 5 6,0,20,"영한순차통역심화(1)과 동일과목, 영어대교류",1,0,0,0
166,A01725101,20,1,EICC학과,전공,3.0,Advanced English-Korean Translation,최효은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01725101,2,2,수 1 2,0,30,"정치경제번역(1)과 동일과목, 영어대교류",0,0,0,0
167,A01725102,20,1,EICC학과,전공,3.0,Advanced English-Korean Translation,최효은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01725102,2,2,화 7 8,0,30,"정치경제번역(1)과 동일과목, 영어대교류",1,0,0,0
168,A01725103,20,1,EICC학과,전공,3.0,Advanced English-Korean Translation,최효은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01725103,2,2,화 9 10,0,30,"정치경제번역(1)과 동일과목, 영어대교류",1,0,0,0
169,A01713101,20,1,EICC학과,전공,3.0,Culture & Language,Chris Larsen,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01713101,2,2,월 3 4,0,30,"문화와언어와 동일과목, 영어대교류",1,0,0,0
170,A01713102,20,1,EICC학과,전공,3.0,Culture & Language,Chris Larsen,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01713102,2,2,월 5 6,0,30,"문화와언어와 동일과목, 영어대교류",1,0,0,0
171,A01711101,20,1,EICC학과,전공,3.0,Culture & Media Translation,Alyssa Kim,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01711101,2,2,금 3 4,0,30,"문화미디어번역(1)과 동일과목, 영어대교류",1,0,0,0
172,A01714101,20,1,EICC학과,전공,3.0,Global English Perspectives,Vivian Wei-wan Lee,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01714101,2,2,금 5 6,0,30,비즈니스커뮤니케이션과 동일과목,1,0,0,0
173,A01714102,20,1,EICC학과,전공,3.0,Global English Perspectives,Vivian Wei-wan Lee,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01714102,2,2,금 7 8,0,30,비즈니스커뮤니케이션과 동일과목,1,0,0,0
174,A01717101,20,1,EICC학과,전공,3.0,Issues in International Relations,Chris Larsen,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01717101,2,2,화 5 6,0,30,"영미권국제관계의이해(1)과 동일과목, 영어대교류",1,0,0,0
175,A01717102,20,1,EICC학과,전공,3.0,Issues in International Relations,Chris Larsen,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01717102,2,2,화 7 8,0,30,"영미권국제관계의이해(1)과 동일과목, 영어대교류",1,0,0,0
176,A01723101,20,1,EICC학과,전공,3.0,Korean-English Consecutive Interpreting,박예진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01723101,2,2,화 3 4,0,20,"한영순차통역(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
177,A01723102,20,1,EICC학과,전공,3.0,Korean-English Consecutive Interpreting,박예진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01723102,2,2,화 5 6,0,20,"한영순차통역(1)과 동일과목, 영어통번역학과생만 전필, 영어대교류",1,0,0,0
178,A01709101,20,1,EICC학과,전공,3.0,Literary Translation,권오숙,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01709101,2,2,수 5 6,0,30,"문학번역(1)과 동일과목, 영어대교류",0,0,0,0
179,A01709102,20,1,EICC학과,전공,3.0,Literary Translation,권오숙,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01709102,2,2,수 7 8,0,30,"문학번역(1)과 동일과목, 영어대교류",0,0,0,0
180,A01715201,20,1,EICC학과,전공,3.0,Understanding Story Structures for Translation,Joseph R. Vincent,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01715201,2,2,월 7 8,0,30,"번역을위한이야기구조이해(1)과 동일과목, 영어대교류",1,0,0,0
181,A01730201,20,1,EICC학과,전공,4.0,Advanced English Reading for Translation,Joseph R. Vincent,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01730201,2,2,월 1 2,0,30,"번역을위한고급영어강독(1)과 동일과목, 영어대교류",1,0,0,0
182,A01730202,20,1,EICC학과,전공,4.0,Advanced English Reading for Translation,Joseph R. Vincent,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01730202,2,2,월 3 4,0,30,"번역을위한고급영어강독(1)과 동일과목, 영어대교류",1,0,0,0
183,A01727201,20,1,EICC학과,전공,4.0,Advanced Korean-English ConsecutiveInterpreting(1),김태훈,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01727201,2,2,금 1 2,0,20,"한영순차통역심화(1)과 동일과목, 영어대교류",0,0,0,0
184,A01728301,20,1,EICC학과,전공,4.0,T & I Practicum,남원준,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01728301,2,2,목 7 8,0,20,"Specialized Consecutive Interpreting(1)과 동일과목, 4학년 수강, 전문대학원 입시준비반, P/F 성적산정, 교류/이중(부) 모두 수강불가",0,0,0,0
185,A01729401,20,1,EICC학과,전공,4.0,Translation Studies Capstone Design,조성은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01729401,3,3,수 4 5 6,0,30,"번역학캡스톤디자인(1)과 동일과목, P/F 성적산정",0,0,0,0
186,A01699103,20,1,EICC학과,이중(부)전공,2.0,Discussion & Debate,김태훈,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01699103,2,2,금 3 4,0,30,"영어주제토론입문(1), Speaking in Context(1)과 동일과목, 1전공자수강금지",1,0,0,0
187,A01699104,20,1,EICC학과,이중(부)전공,2.0,Discussion & Debate,김태훈,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01699104,2,2,금 5 6,0,30,"영어주제토론입문(1), Speaking in Context(1)과 동일과목, 1전공자수강금지",1,0,0,0
188,A01697105,20,1,EICC학과,이중(부)전공,2.0,Foundations of Interpreting and Translation,조재범,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01697105,2,2,화 7 8,0,31,"텍스트분석및번역입문(1), 통번역학개론(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",0,0,0,0
189,A01697106,20,1,EICC학과,이중(부)전공,2.0,Foundations of Interpreting and Translation,최은경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01697106,2,2,월 5 6,0,30,"텍스트분석및번역입문(1), 통번역학개론(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",1,0,0,0
190,A01697107,20,1,EICC학과,이중(부)전공,2.0,Foundations of Interpreting and Translation,최은경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01697107,2,2,월 7 8,0,30,"텍스트분석및번역입문(1), 통번역학개론(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",1,0,0,0
191,A01698103,20,1,EICC학과,이중(부)전공,2.0,Presenting in English,Jon H. Bahk-Halberg,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01698103,2,2,수 1 2,0,30,"영어프레젠테이션입문(1), Rhetoric&Debate(1)과 동일과목, 1전공자수강금지",1,0,0,0
192,A01700103,20,1,EICC학과,이중(부)전공,2.0,Prose & Paragraphs,Jon H. Bahk-Halberg,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01700103,2,2,목 3 4,0,30,"영어글쓰기입문(1), Culture&Writing(1)과 동일과목, 1전공자수강금지",1,0,0,0
193,A01700104,20,1,EICC학과,이중(부)전공,2.0,Prose & Paragraphs,Michael Chesnut,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01700104,2,2,금 5 6,0,31,"영어글쓰기입문(1), Culture&Writing(1)과 동일과목, 1전공자수강금지",1,0,0,0
194,A01513405,20,1,EICC학과,이중(부)전공,3.0,English-Korean Consecutive Interpreting,조수연,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01513405,2,2,목 5 6,0,20,"영한순차통역(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",1,0,0,0
195,A01513406,20,1,EICC학과,이중(부)전공,3.0,English-Korean Consecutive Interpreting,조수연,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01513406,2,2,목 7 8,0,20,"영한순차통역(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",1,0,0,0
196,A01253204,20,1,EICC학과,이중(부)전공,3.0,English-Korean Translation,최중범,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01253204,2,2,수 5 6,0,30,"영한번역입문(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",0,0,0,0
197,A01253205,20,1,EICC학과,이중(부)전공,3.0,English-Korean Translation,조윤주,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01253205,2,2,목 3 4,0,31,"영한번역입문(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",0,0,0,0
198,A01503203,20,1,EICC학과,이중(부)전공,3.0,Korean-English Translation,Alyssa Kim,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01503203,2,2,화 1 2,0,30,"한영번역입문(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",1,0,0,0
199,A01241303,20,1,EICC학과,이중(부)전공,3.0,Public Speaking,Vivian Wei-wan Lee,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01241303,2,2,목 5 6,0,21,"중급영어프레젠테이션(1)과 동일과목, 1전공자수강금지",1,0,0,0
200,A01736102,20,1,EICC학과,이중(부)전공,3.0,Public Writing,Jon H. Bahk-Halberg,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01736102,2,2,금 3 4,0,30,"중급영어글쓰기(1)과 동일과목, Writing & Rhetoric과 동일과목, 1전공자수강금지",1,0,0,0
201,A01336104,20,1,EICC학과,이중(부)전공,3.0,Translation Theory & Practice,이선우,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01336104,2,2,월 5 6,0,31,"영어번역이론및실제(1)과 동일과목, 1전공자수강금지, 영어대교류(이중)",0,0,0,0
202,A01724103,20,1,EICC학과,이중(부)전공,4.0,Advanced English-Korean ConsecutiveInterpreting(1),조재범,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2020&ledg_sessn=1&org_sect=A&lssn_cd=A01724103,2,2,화 1 2,0,20,"영한순차통역심화(1)와 동일과목, 1전공자수강금지, 영어대교류(이중)",0,0,0,0
